#{"t_start": 1787330953.0356958, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-100.0,100,2018.316617
-100.0,100,2018.552399
-100.0,100,2018.782044
-100.0,100,2019.005281
-100.0,100,2019.234907
-100.0,100,2019.471274
-96.0,100,2019.721385
-100.0,100,2020.007201
-100.0,100,2020.255007
-100.0,100,2020.504948
-100.0,100,2020.757896
-100.0,100,2021.017424
-100.0,100,2021.268435
-100.0,100,2021.535891
-100.0,100,2021.801955
-100.0,100,2022.070805
-100.0,100,2022.354498
-100.0,100,2022.630901
-100.0,100,2022.915876
-100.0,100,2023.192648
-100.0,100,2023.481229
-100.0,100,2023.764865
-100.0,100,2024.051732
-100.0,100,2024.338195
-99.0,100,2024.635907
-100.0,100,2024.933395
-100.0,100,2025.21811
-100.0,100,2025.519375
-100.0,100,2025.814961
-100.0,100,2026.09863
-100.0,100,2026.583248
-100.0,100,2026.880173
-100.0,100,2027.18253
-100.0,100,2027.510439
-100.0,100,2027.827432
-100.0,100,2028.146693
-100.0,100,2028.467034
-96.0,100,2028.769964
-100.0,100,2029.064662
-100.0,100,2030.309789
-100.0,100,2030.543634
-100.0,100,2030.780002
-100.0,100,2031.015634
-100.0,100,2031.253472
-100.0,100,2031.486796
-100.0,100,2031.719444
-100.0,100,2031.95442
-100.0,100,2032.215379
-100.0,100,2032.49015
-100.0,100,2032.775157
-100.0,100,2033.080147
-99.0,100,2033.403242
-100.0,100,2033.729325
-100.0,100,2034.048792
-100.0,100,2034.36328
-100.0,100,2034.672911
-100.0,100,2034.996954
-100.0,100,2035.321499
-100.0,100,2035.644715
-100.0,100,2035.971134
-98.0,100,2036.298215
-100.0,100,2036.6206
-99.0,100,2036.927121
-100.0,100,2037.249069
-100.0,100,2037.580982
-100.0,100,2037.921802
-100.0,100,2038.262218
-97.0,100,2038.599379
-100.0,100,2038.931327
-100.0,100,2039.265174
-100.0,100,2039.599045
-100.0,100,2039.938171
-100.0,100,2040.284205
-100.0,100,2040.624088
-100.0,100,2040.957656
-100.0,100,2041.308075
-100.0,100,2041.6476
-100.0,100,2041.987505
-100.0,100,2042.337501
-100.0,100,2042.678996
-100.0,100,2043.925974
-100.0,100,2044.210384
-100.0,100,2044.503985
-100.0,100,2044.752177
-100.0,100,2044.991934
-100.0,100,2045.264306
-100.0,100,2045.531763
-100.0,100,2045.829746
-100.0,100,2046.133957
-100.0,100,2046.433451
-100.0,100,2046.749875
-100.0,100,2047.065333
-100.0,100,2047.391891
-100.0,100,2047.719934
-100.0,100,2048.05552
-100.0,100,2048.390434
-100.0,100,2048.721964
-100.0,100,2049.039742
-99.0,100,2049.362701
-99.0,100,2049.705699
-100.0,100,2050.038344
-100.0,100,2050.375953
-99.0,100,2050.717531
-100.0,100,2051.069421
-100.0,100,2051.411967
-54.0,100,2051.733685
-100.0,100,2052.080834
-100.0,100,2052.42837
-100.0,100,2052.786761
-100.0,100,2053.156256
-100.0,100,2053.509996
-100.0,100,2053.85248
-100.0,100,2054.199236
-100.0,100,2054.519335
-100.0,100,2054.865097
-100.0,100,2055.205968
-97.0,100,2055.534923
-100.0,100,2055.86563
-97.0,100,2056.204283
-100.0,100,2056.543093
-100.0,100,2056.89403
-100.0,100,2058.202402
-100.0,100,2058.474083
-100.0,100,2058.730439
-100.0,100,2058.977803
-100.0,100,2059.216796
-100.0,100,2059.468712
-100.0,100,2059.717173
-95.0,100,2059.968778
-100.0,100,2060.260412
-100.0,100,2060.559017
-100.0,100,2060.858209
-100.0,100,2061.171564
-100.0,100,2061.473378
-100.0,100,2061.794832
-100.0,100,2062.125329
-100.0,100,2062.45513
-100.0,100,2062.789873
-100.0,100,2063.117316
-100.0,100,2063.444507
-100.0,100,2063.777531
-100.0,100,2064.117452
-100.0,100,2064.440889
-97.0,100,2064.795373
-100.0,100,2065.134814
-100.0,100,2065.476104
-100.0,100,2065.821067
-100.0,100,2066.17741
-100.0,100,2066.521874
-100.0,100,2066.867016
-100.0,100,2067.222366
-100.0,100,2067.565688
-100.0,100,2067.898328
-100.0,100,2068.279152
-100.0,100,2068.613203
-100.0,100,2068.962803
-99.0,100,2069.305772
-100.0,100,2069.643632
-100.0,100,2069.986506
-100.0,100,2070.335888
-98.0,100,2070.682987
-100.0,100,2071.027414
-97.0,100,2072.319871
-100.0,100,2072.600791
-100.0,100,2072.898895
-100.0,100,2073.162593
-100.0,100,2073.419987
-100.0,100,2073.680186
-100.0,100,2073.925759
-100.0,100,2074.204681
-100.0,100,2074.494213
-100.0,100,2074.803602
-100.0,100,2075.120296
-100.0,100,2075.444322
-100.0,100,2075.758482
-100.0,100,2076.065773
-100.0,100,2076.379754
-100.0,100,2076.706668
-100.0,100,2077.033629
-100.0,100,2077.363896
-99.0,100,2077.707534
-100.0,100,2078.026107
-100.0,100,2078.35927
-100.0,100,2078.69736
-100.0,100,2079.038958
-100.0,100,2079.380126
-100.0,100,2079.726249
-100.0,100,2080.069864
-100.0,100,2080.409749
-100.0,100,2080.751064
-100.0,100,2081.094652
-100.0,100,2081.443175
-100.0,100,2081.791281
-100.0,100,2082.127951
-100.0,100,2082.468538
-100.0,100,2082.814896
-95.0,100,2083.154918
-100.0,100,2083.504432
-100.0,100,2083.846608
-100.0,100,2084.18978
-100.0,100,2084.515855
-100.0,100,2084.847248
-100.0,100,2085.202889
-100.0,100,2086.266893
-100.0,100,2086.510512
-100.0,100,2086.777703
-100.0,100,2087.029566
-100.0,100,2087.278489
-100.0,100,2087.529357
-100.0,100,2087.802495
-100.0,100,2088.080457
-97.0,100,2088.372178
-100.0,100,2088.658809
-100.0,100,2088.952127
-100.0,100,2089.243662
-100.0,100,2089.531766
-100.0,100,2089.832299
-100.0,100,2090.136078
-100.0,100,2090.453686
-100.0,100,2090.769665
-100.0,100,2091.090018
-100.0,100,2091.41094
-100.0,100,2091.733634
-100.0,100,2092.059498
-100.0,100,2092.373164
-100.0,100,2092.692683
-100.0,100,2093.024448
-100.0,100,2093.357552
-100.0,100,2093.690698
-100.0,100,2094.032374
-100.0,100,2094.369677
-100.0,100,2094.713999
-100.0,100,2095.051535
-100.0,100,2095.400398
-100.0,100,2095.740277
-100.0,100,2096.085659
-100.0,100,2096.41001
-100.0,100,2096.714362
-88.0,100,2097.020471
-100.0,100,2097.326683
-100.0,100,2097.636902
-100.0,100,2097.945573
-100.0,100,2098.250525
-100.0,100,2098.561493
-100.0,100,2099.756912
-100.0,100,2100.037959
-100.0,100,2100.277067
-100.0,100,2100.52363
-100.0,100,2100.759833
-100.0,100,2101.0025
-100.0,100,2101.238448
-100.0,100,2101.499033
-100.0,100,2101.754558
-100.0,100,2102.008136
-96.0,100,2102.267568
-100.0,100,2102.546453
-100.0,100,2102.814342
-100.0,100,2103.085726
-100.0,100,2103.364475
-100.0,100,2103.642589
-100.0,100,2103.925952
-100.0,100,2104.210154
-100.0,100,2104.498141
-100.0,100,2104.795652
-100.0,100,2105.08815
-100.0,100,2105.381143
-100.0,100,2105.680678
-100.0,100,2105.966355
-100.0,100,2106.256044
-100.0,100,2106.567528
-100.0,100,2106.861597
-100.0,100,2107.1559
-100.0,100,2107.454906
-100.0,100,2107.744572
-100.0,100,2108.046408
-100.0,100,2108.338845
-100.0,100,2108.641066
-100.0,100,2108.941964
-100.0,100,2109.248013
-100.0,100,2109.547562
-100.0,100,2110.063078
-100.0,100,2110.393122
-100.0,100,2110.74265
-100.0,100,2111.100044
-99.0,100,2111.440426
-100.0,100,2112.757971
-100.0,100,2113.012901
-100.0,100,2113.292414
-100.0,100,2113.558774
-100.0,100,2113.825223
-100.0,100,2114.089614
-100.0,100,2114.36968
-100.0,100,2114.665006
-100.0,100,2114.96495
-100.0,100,2115.284046
-100.0,100,2115.601595
-100.0,100,2115.948839
-99.0,100,2116.310028
-100.0,100,2116.625596
-100.0,100,2116.929161
-100.0,100,2117.258209
-100.0,100,2117.562345
-100.0,100,2117.872297
-100.0,100,2118.175815
-100.0,100,2118.484086
-100.0,100,2118.822255
-100.0,100,2119.136326
-100.0,100,2119.443288
-100.0,100,2119.747011
-100.0,100,2120.091012
-100.0,100,2120.436433
-100.0,100,2120.784137
-100.0,100,2121.1136
-100.0,100,2121.435884
-100.0,100,2121.769812
-100.0,100,2122.119414
-100.0,100,2122.471068
-100.0,100,2122.817071
-100.0,100,2123.16107
-100.0,100,2123.473659
-100.0,100,2123.789583
-100.0,100,2124.098992
-100.0,100,2124.437382
-100.0,100,2124.740312
-100.0,100,2125.084427
-100.0,100,2125.413328
-100.0,100,2126.64611
-100.0,100,2126.913552
-100.0,100,2127.178444
-100.0,100,2127.437281
-100.0,100,2127.674829
-100.0,100,2127.915778
-100.0,100,2128.182134
-100.0,100,2128.484068
-100.0,100,2128.787102
-100.0,100,2129.091654
-100.0,100,2129.393371
-100.0,100,2129.669272
-100.0,100,2129.949399
-100.0,100,2130.22797
-100.0,100,2130.514719
-100.0,100,2130.795968
-100.0,100,2131.075345
-100.0,100,2131.37597
-100.0,100,2131.677276
-100.0,100,2131.980727
-100.0,100,2132.311319
-100.0,100,2132.640607
-100.0,100,2132.983646
-100.0,100,2133.316715
-100.0,100,2133.633974
-100.0,100,2133.92441
-100.0,100,2134.250926
-100.0,100,2134.592681
-100.0,100,2134.940497
-100.0,100,2135.284731
-100.0,100,2135.6251
-100.0,100,2135.956157
-100.0,100,2136.313772
-100.0,100,2136.65993
-100.0,100,2137.006651
-100.0,100,2137.355718
-100.0,100,2137.694733
-100.0,100,2138.035333
-100.0,100,2138.38568
-82.0,100,2138.73951
-100.0,100,2139.088926
-100.0,100,2140.375941
-100.0,100,2140.653339
-100.0,100,2140.899526
-100.0,100,2141.138799
-100.0,100,2141.378546
-100.0,100,2141.62481
-100.0,100,2141.862365
-100.0,100,2142.128401
-100.0,100,2142.419744
-100.0,100,2142.753814
-100.0,100,2143.055537
-100.0,100,2143.37606
-100.0,100,2143.693685
-100.0,100,2144.001806
-100.0,100,2144.301927
-100.0,100,2144.618942
-100.0,100,2144.947736
-100.0,100,2145.279572
-100.0,100,2145.611069
-100.0,100,2145.944947
-100.0,100,2146.275385
-100.0,100,2146.607693
-100.0,100,2146.94849
-100.0,100,2147.291296
-100.0,100,2147.601049
-100.0,100,2147.931121
-100.0,100,2148.284489
-100.0,100,2148.63167
-100.0,100,2148.972379
-100.0,100,2149.316257
-100.0,100,2149.650296
-99.0,100,2150.002328
-100.0,100,2150.315655
-100.0,100,2150.629066
-100.0,100,2150.958652
-100.0,100,2151.306689
-100.0,100,2151.662612
-100.0,100,2152.002823
-100.0,100,2152.342095
-100.0,100,2152.683263
-100.0,100,2152.996002
-100.0,100,2154.239115
-100.0,100,2154.536932
-100.0,100,2154.794286
-100.0,100,2155.048825
-100.0,100,2155.287003
-100.0,100,2155.543669
-100.0,100,2155.801185
-99.0,100,2156.084005
-100.0,100,2156.35422
-100.0,100,2156.616289
-100.0,100,2156.892579
-100.0,100,2157.170711
-96.0,100,2157.460348
-100.0,100,2157.755739
-100.0,100,2158.046626
-100.0,100,2158.334317
-100.0,100,2158.627089
-100.0,100,2158.934666
-100.0,100,2159.264971
-100.0,100,2159.583624
-100.0,100,2159.91066
-100.0,100,2160.234577
-100.0,100,2160.580162
-100.0,100,2160.92392
-100.0,100,2161.269319
-100.0,100,2161.621244
-100.0,100,2161.970898
-100.0,100,2162.317302
-100.0,100,2162.628937
-100.0,100,2162.963424
-100.0,100,2163.300356
-100.0,100,2163.632529
-100.0,100,2163.955961
-100.0,100,2164.304971
-100.0,100,2164.648653
-100.0,100,2164.998583
-100.0,100,2165.345824
-100.0,100,2165.682996
-100.0,100,2166.033001
-100.0,100,2166.384782
-100.0,100,2166.68142
-100.0,100,2167.930373
-100.0,100,2168.193367
-100.0,100,2168.431186
-100.0,100,2168.66392
-100.0,100,2168.898624
-100.0,100,2169.134068
-100.0,100,2169.369778
-99.0,100,2169.619498
-100.0,100,2169.91002
-100.0,100,2170.167199
-100.0,100,2170.412719
-100.0,100,2170.679909
-100.0,100,2170.955437
-100.0,100,2171.229765
-100.0,100,2171.507727
-100.0,100,2171.777985
-97.0,100,2172.063244
-100.0,100,2172.336909
-100.0,100,2172.631263
-100.0,100,2172.915652
-100.0,100,2173.195494
-100.0,100,2173.484353
-100.0,100,2173.773144
-100.0,100,2174.058846
-100.0,100,2174.35518
-100.0,100,2174.647434
-100.0,100,2174.937506
-100.0,100,2175.231932
-100.0,100,2175.522176
-100.0,100,2175.811695
-100.0,100,2176.099655
-100.0,100,2176.398495
-100.0,100,2176.695151
-100.0,100,2176.997392
-100.0,100,2177.319494
-100.0,100,2177.61749
-100.0,100,2177.914916
-100.0,100,2178.222846
-100.0,100,2178.527363
-100.0,100,2178.860666
-100.0,100,2179.189905
-100.0,100,2180.395614
-100.0,100,2180.653967
-100.0,100,2180.917598
-100.0,100,2181.158384
-93.0,100,2181.394593
-100.0,100,2181.63001
-83.0,100,2181.870697
-100.0,100,2182.127092
-100.0,100,2182.385482
-100.0,100,2182.641875
-100.0,100,2182.919787
-100.0,100,2183.199006
-100.0,100,2183.477833
-100.0,100,2183.756059
-100.0,100,2184.031789
-100.0,100,2184.314951
-100.0,100,2184.594627
-100.0,100,2184.886551
-100.0,100,2185.170548
-100.0,100,2185.455868
-100.0,100,2185.735195
-100.0,100,2186.023421
-100.0,100,2186.319936
-100.0,100,2186.612034
-100.0,100,2186.910439
-100.0,100,2187.213195
-100.0,100,2187.503582
-100.0,100,2187.851314
-100.0,100,2188.198111
-100.0,100,2188.538279
-100.0,100,2188.882383
-100.0,100,2189.210305
-100.0,100,2189.510127
-100.0,100,2189.806338
-100.0,100,2190.113546
-100.0,100,2190.422069
-100.0,100,2190.72776
-100.0,100,2191.026379
-100.0,100,2191.331473
-100.0,100,2191.638485
-100.0,100,2192.122096
-100.0,100,2193.325774
-100.0,100,2193.588303
-100.0,100,2193.837652
-100.0,100,2194.077866
-100.0,100,2194.310092
-100.0,100,2194.550931
-100.0,100,2194.82672
-100.0,100,2195.105191
-100.0,100,2195.378358
-100.0,100,2195.671767
-100.0,100,2195.973701
-93.0,100,2196.29069
-100.0,100,2196.61161
-100.0,100,2196.930129
-100.0,100,2197.239447
-100.0,100,2197.539621
-100.0,100,2197.8338
-100.0,100,2198.162387
-97.0,100,2198.489094
-100.0,100,2198.812582
-100.0,100,2199.145319
-100.0,100,2199.4682
-100.0,100,2199.821386
-100.0,100,2200.159057
-100.0,100,2200.496921
-100.0,100,2200.8423
-90.0,100,2201.179163
-100.0,100,2201.516483
-100.0,100,2201.825593
-100.0,100,2202.177595
-100.0,100,2202.519068
-100.0,100,2202.861338
-100.0,100,2203.213622
-100.0,100,2203.550007
-100.0,100,2203.860233
-100.0,100,2204.178451
-100.0,100,2204.496245
-100.0,100,2204.819733
-100.0,100,2205.156126
-100.0,100,2205.508912
-100.0,100,2205.860144
-100.0,100,2207.14339
-100.0,100,2207.40693
-100.0,100,2207.657227
-100.0,100,2207.885888
-100.0,100,2208.121413
-100.0,100,2208.369429
-100.0,100,2208.630137
-100.0,100,2208.926518
-100.0,100,2209.22623
-99.0,100,2209.5202
-100.0,100,2209.839229
-100.0,100,2210.154088
-97.0,100,2210.470646
-100.0,100,2210.788614
-100.0,100,2211.113885
-100.0,100,2211.442889
-100.0,100,2211.761558
-100.0,100,2212.07403
-100.0,100,2212.389581
-100.0,100,2212.698413
-100.0,100,2213.03405
-100.0,100,2213.369576
-81.0,100,2213.708616
-100.0,100,2214.03722
-100.0,100,2214.3736
-100.0,100,2214.711081
-100.0,100,2215.049336
-100.0,100,2215.392862
-100.0,100,2215.736274
-96.0,100,2216.07339
-100.0,100,2216.409353
-100.0,100,2216.745555
-100.0,100,2217.083524
-100.0,100,2217.42505
-100.0,100,2217.767567
-100.0,100,2218.09579
-100.0,100,2218.426828
-100.0,100,2218.772051
-100.0,100,2219.116899
-100.0,100,2219.44822
-100.0,100,2219.789903
-100.0,100,2221.038874
-100.0,100,2221.331228
-100.0,100,2221.580242
-100.0,100,2221.835976
-100.0,100,2222.106186
-100.0,100,2222.358154
-100.0,100,2222.637645
-100.0,100,2222.92504
-100.0,100,2223.220519
-100.0,100,2223.528328
-100.0,100,2223.852881
-100.0,100,2224.173284
-100.0,100,2224.499998
-100.0,100,2224.825202
-100.0,100,2225.158567
-100.0,100,2225.492788
-100.0,100,2225.821212
-100.0,100,2226.15766
-100.0,100,2226.483555
-93.0,100,2226.824536
-100.0,100,2227.163469
-90.0,100,2227.504624
-100.0,100,2227.844572
-100.0,100,2228.192809
-100.0,100,2228.518294
-100.0,100,2228.846962
-100.0,100,2229.178168
-100.0,100,2229.517027
-100.0,100,2229.844877
-100.0,100,2230.188201
-100.0,100,2230.528312
-100.0,100,2230.87431
-100.0,100,2231.208666
-100.0,100,2231.558641
-100.0,100,2231.908809
-100.0,100,2232.258217
-100.0,100,2232.590761
-100.0,100,2232.936799
-100.0,100,2233.282114
-100.0,100,2233.630447
-100.0,100,2233.965879
-100.0,100,2235.283255
-100.0,100,2235.533131
-100.0,100,2235.789934
-100.0,100,2236.037741
-100.0,100,2236.278091
-100.0,100,2236.527211
-100.0,100,2236.764661
-100.0,100,2237.012609
-100.0,100,2237.270751
-100.0,100,2237.52801
-94.0,100,2237.815251
-100.0,100,2238.1605
-100.0,100,2238.481421
-100.0,100,2238.772385
-100.0,100,2239.076383
-100.0,100,2239.36482
-100.0,100,2239.662809
-100.0,100,2239.990244
-100.0,100,2240.326867
-100.0,100,2240.660542
-100.0,100,2240.968945
-100.0,100,2241.27317
-100.0,100,2241.606794
-100.0,100,2241.928986
-100.0,100,2242.255292
-99.0,100,2242.565956
-100.0,100,2242.883821
-100.0,100,2243.207064
-100.0,100,2243.510965
-100.0,100,2243.843694
-100.0,100,2244.177089
-100.0,100,2244.530782
-100.0,100,2244.847327
-100.0,100,2245.182178
-100.0,100,2245.525373
-100.0,100,2245.87481
-100.0,100,2246.224971
-100.0,100,2246.5793
-100.0,100,2246.918266
-100.0,100,2247.240172
-100.0,100,2247.554492
-100.0,100,2248.766395
-100.0,100,2249.058234
-100.0,100,2249.302601
-100.0,100,2249.555384
-100.0,100,2249.801003
-100.0,100,2250.033458
-100.0,100,2250.302668
-100.0,100,2250.595409
-100.0,100,2250.894986
-100.0,100,2251.173661
-100.0,100,2251.470544
-100.0,100,2251.785106
-100.0,100,2252.100977
-100.0,100,2252.425202
-100.0,100,2252.751185
-100.0,100,2253.06742
-100.0,100,2253.393535
-100.0,100,2253.713991
-100.0,100,2254.044925
-100.0,100,2254.382766
-100.0,100,2254.691329
-100.0,100,2255.017821
-100.0,100,2255.338877
-100.0,100,2255.681773
-100.0,100,2256.028922
-100.0,100,2256.340023
-100.0,100,2256.657975
-100.0,100,2256.979789
-100.0,100,2257.293982
-100.0,100,2257.604156
-100.0,100,2257.905423
-100.0,100,2258.226271
-100.0,100,2258.553919
-100.0,100,2258.884203
-100.0,100,2259.222854
-100.0,100,2259.544364
-100.0,100,2259.861868
-100.0,100,2260.190506
-100.0,100,2260.535443
-100.0,100,2260.888176
-100.0,100,2261.247549
-100.0,100,2262.481928
-100.0,100,2262.758344
-100.0,100,2263.014318
-100.0,100,2263.25156
-100.0,100,2263.489165
-100.0,100,2263.739346
-100.0,100,2264.000227
-100.0,100,2264.250726
-100.0,100,2264.515089
-100.0,100,2264.774506
-100.0,100,2265.07714
-100.0,100,2265.400588
-100.0,100,2265.721134
-100.0,100,2266.032339
-100.0,100,2266.319007
-100.0,100,2266.618934
-100.0,100,2266.935642
-100.0,100,2267.255197
-93.0,100,2267.588436
-100.0,100,2267.910866
-100.0,100,2268.231029
-100.0,100,2268.567859
-100.0,100,2268.908108
-100.0,100,2269.24632
-100.0,100,2269.560344
-100.0,100,2269.869276
-100.0,100,2270.180991
-100.0,100,2270.497788
-100.0,100,2270.848676
-100.0,100,2271.195433
-100.0,100,2271.538511
-100.0,100,2271.86635
-98.0,100,2272.20345
-100.0,100,2272.550279
-100.0,100,2272.894623
-100.0,100,2273.240646
-100.0,100,2273.595135
-99.0,100,2273.919757
-100.0,100,2274.262181
-100.0,100,2274.606235
-100.0,100,2274.958526
-100.0,100,2276.307579
-100.0,100,2276.576356
-100.0,100,2276.834862
-100.0,100,2277.237718
-100.0,100,2277.477515
-100.0,100,2277.719033
-100.0,100,2277.971964
-100.0,100,2278.241353
-100.0,100,2278.513534
-100.0,100,2278.796707
-100.0,100,2279.07635
-100.0,100,2279.361941
-100.0,100,2279.637651
-100.0,100,2279.949909
-100.0,100,2280.27871
-94.0,100,2280.605086
-100.0,100,2280.93468
-100.0,100,2281.266231
-96.0,100,2281.620007
-100.0,100,2281.92199
-100.0,100,2282.227653
-100.0,100,2282.536951
-100.0,100,2282.879431
-100.0,100,2283.225545
-100.0,100,2283.556449
-100.0,100,2283.916614
-100.0,100,2284.258347
-100.0,100,2284.603851
-100.0,100,2284.920223
-100.0,100,2285.237174
-100.0,100,2285.547727
-100.0,100,2285.867027
-100.0,100,2286.197961
-100.0,100,2286.518345
-100.0,100,2286.840101
-100.0,100,2287.145694
-100.0,100,2287.473407
-96.0,100,2287.823888
-100.0,100,2288.165298
-100.0,100,2288.50713
-100.0,100,2288.859111
-100.0,100,2290.235938
-100.0,100,2290.472842
-100.0,100,2290.719825
-97.0,100,2290.964965
-100.0,100,2291.198581
-100.0,100,2291.436396
-100.0,100,2291.665753
-100.0,100,2291.936334
-100.0,100,2292.230359
-100.0,100,2292.539095
-100.0,100,2292.855074
-100.0,100,2293.180431
-100.0,100,2293.505248
-100.0,100,2293.853472
-100.0,100,2294.178217
-100.0,100,2294.485376
-100.0,100,2294.783019
-100.0,100,2295.102175
-100.0,100,2295.43846
-100.0,100,2295.778805
-100.0,100,2296.117585
-100.0,100,2296.443892
-99.0,100,2296.757731
-100.0,100,2297.080898
-100.0,100,2297.424202
-100.0,100,2297.766698
-100.0,100,2298.118205
-100.0,100,2298.460583
-100.0,100,2298.777198
-100.0,100,2299.109261
-100.0,100,2299.424765
-100.0,100,2299.751133
-100.0,100,2300.061759
-100.0,100,2300.413082
-100.0,100,2300.746085
-100.0,100,2301.110063
-100.0,100,2301.440328
-100.0,100,2301.784625
-100.0,100,2302.125589
-99.0,100,2302.473071
-100.0,100,2302.797385
-100.0,100,2304.03193
-100.0,100,2304.292502
-100.0,100,2304.55527
-100.0,100,2304.799729
-79.0,100,2305.051765
-100.0,100,2305.297642
-100.0,100,2305.551142
-100.0,100,2305.822399
-100.0,100,2306.113494
-100.0,100,2306.402472
-100.0,100,2306.705988
-100.0,100,2306.992562
-100.0,100,2307.268512
-100.0,100,2307.534978
-100.0,100,2307.852463
-100.0,100,2308.15793
-100.0,100,2308.465019
-100.0,100,2308.762385
-100.0,100,2309.053221
-99.0,100,2309.36001
-100.0,100,2309.688192
-100.0,100,2310.013605
-100.0,100,2310.34683
-100.0,100,2310.687709
-100.0,100,2311.014405
-100.0,100,2311.365591
-100.0,100,2311.710157
-100.0,100,2312.054808
-100.0,100,2312.397823
-100.0,100,2312.74441
-100.0,100,2313.069166
-100.0,100,2313.37518
-100.0,100,2313.688084
-100.0,100,2314.003585
-100.0,100,2314.3196
-100.0,100,2314.658282
-100.0,100,2315.000158
-100.0,100,2315.303911
-100.0,100,2315.620282
-100.0,100,2315.940915
-100.0,100,2316.27213
-100.0,100,2317.657533
-100.0,100,2317.91063
-100.0,100,2318.167928
-97.0,100,2318.450445
-100.0,100,2318.724509
-100.0,100,2319.00084
-100.0,100,2319.252003
-100.0,100,2319.536558
-100.0,100,2319.82593
-100.0,100,2320.125568
-100.0,100,2320.432213
-100.0,100,2320.751169
-100.0,100,2321.070613
-100.0,100,2321.349236
-100.0,100,2321.653349
-100.0,100,2321.978725
-100.0,100,2322.309978
-100.0,100,2322.639642
-100.0,100,2322.970113
-91.0,100,2323.290857
-99.0,100,2323.591601
-100.0,100,2323.912671
-100.0,100,2324.262637
-100.0,100,2324.598782
-100.0,100,2324.937614
-100.0,100,2325.278945
-100.0,100,2325.583307
-100.0,100,2325.917674
-100.0,100,2326.247371
-100.0,100,2326.588188
-97.0,100,2326.943294
-100.0,100,2327.260529
-100.0,100,2327.602671
-100.0,100,2327.92818
-100.0,100,2328.243704
-100.0,100,2328.572101
-100.0,100,2328.879761
-100.0,100,2329.215919
-100.0,100,2329.543319
-90.0,100,2329.876656
-100.0,100,2330.915004
-100.0,100,2331.133632
-100.0,100,2331.368702
-100.0,100,2331.670571
-100.0,100,2331.900463
-100.0,100,2332.129332
-100.0,100,2332.366017
-100.0,100,2332.630816
-100.0,100,2332.915275
-100.0,100,2333.205633
-98.0,100,2333.493349
-100.0,100,2333.769843
-100.0,100,2334.067369
-100.0,100,2334.360172
-100.0,100,2334.665399
-100.0,100,2334.976019
-100.0,100,2335.298675
-100.0,100,2335.615497
-100.0,100,2335.916037
-100.0,100,2336.236907
-100.0,100,2336.566987
-100.0,100,2336.901079
-100.0,100,2337.23499
-100.0,100,2337.57827
-100.0,100,2337.886135
-100.0,100,2338.174934
-100.0,100,2338.491915
-100.0,100,2338.788869
-100.0,100,2339.137961
-100.0,100,2339.472887
-100.0,100,2339.79057
-100.0,100,2340.114747
-100.0,100,2340.430807
-100.0,100,2340.748539
-100.0,100,2341.057504
-100.0,100,2341.372428
-97.0,100,2341.705717
-100.0,100,2342.022301
-100.0,100,2342.363187
-100.0,100,2342.706767
-100.0,100,2343.06169
-100.0,100,2344.433069
-100.0,100,2344.715563
-100.0,100,2344.973125
-100.0,100,2345.210246
-100.0,100,2345.463247
-100.0,100,2345.722328
-100.0,100,2345.975041
-96.0,100,2346.201913
-100.0,100,2346.456861
-100.0,100,2346.722009
-100.0,100,2346.991824
-100.0,100,2347.276627
-100.0,100,2347.562144
-100.0,100,2347.858361
-92.0,100,2348.155805
-100.0,100,2348.456827
-100.0,100,2348.786105
-100.0,100,2349.118906
-100.0,100,2349.453408
-100.0,100,2349.771189
-100.0,100,2350.10934
-100.0,100,2350.411719
-100.0,100,2350.727313
-100.0,100,2351.064594
-100.0,100,2351.411207
-100.0,100,2351.751792
-100.0,100,2352.090942
-100.0,100,2352.404934
-100.0,100,2352.705861
-100.0,100,2353.029045
-100.0,100,2353.346638
-97.0,100,2353.654057
-100.0,100,2353.971139
-100.0,100,2354.292677
-100.0,100,2354.639896
-100.0,100,2354.984201
-100.0,100,2355.33235
-100.0,100,2355.697246
-99.0,100,2356.037005
-100.0,100,2356.361721
-100.0,100,2356.684012
-100.0,100,2358.146295
-100.0,100,2358.433413
-100.0,100,2358.753273
-100.0,100,2359.034979
-100.0,100,2359.323166
-100.0,100,2359.606133
-98.0,100,2359.871739
-100.0,100,2360.148951
-100.0,100,2360.587528
-100.0,100,2360.885903
-100.0,100,2361.186225
-100.0,100,2361.486776
-100.0,100,2361.785858
-99.0,100,2362.090865
-100.0,100,2362.386148
-100.0,100,2362.696625
-100.0,100,2362.996447
-100.0,100,2363.336267
-100.0,100,2363.644371
-100.0,100,2363.954265
-100.0,100,2364.26618
-100.0,100,2364.57374
-100.0,100,2364.871458
-100.0,100,2365.185683
-100.0,100,2365.501606
-100.0,100,2365.809309
-100.0,100,2366.123954
-100.0,100,2366.457434
-100.0,100,2366.777649
-100.0,100,2367.096272
-100.0,100,2367.418203
-100.0,100,2367.740521
-100.0,100,2368.091991
-100.0,100,2368.421044
-100.0,100,2368.751276
-100.0,100,2369.079479
-100.0,100,2369.419006
-100.0,100,2369.747266
-100.0,100,2370.080291
-100.0,100,2370.425404
-100.0,100,2370.757752
-100.0,100,2371.98998
-100.0,100,2372.254478
-100.0,100,2372.554815
-100.0,100,2372.806336
-100.0,100,2373.049648
-100.0,100,2373.293458
-100.0,100,2373.525916
-100.0,100,2373.779455
-100.0,100,2374.06016
-100.0,100,2374.34068
