#{"t_start": 1787305788.601611, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-3.0,100,3181.172817
-100.0,100,3182.774652
-87.0,100,3184.578275
-100.0,100,3186.161518
-56.0,100,3187.748806
-100.0,100,3189.287247
-100.0,100,3190.94055
-44.0,100,3192.64766
-1.0,100,3194.259814
-100.0,100,3195.825094
0.0,100,3197.444905
-15.0,100,3199.05949
-62.0,100,3200.709084
-8.0,100,3202.36122
-98.0,100,3203.991192
-100.0,100,3205.698641
-100.0,100,3207.318137
-68.0,100,3208.956115
-100.0,100,3210.606946
-10.0,100,3212.289003
-37.0,100,3213.850336
-100.0,100,3215.312619
-1.0,100,3216.998622
-90.0,100,3218.77259
-100.0,100,3220.502325
-96.0,100,3222.142547
-17.0,100,3223.786715
-25.0,100,3225.474958
-100.0,100,3226.963618
-100.0,100,3228.682893
-100.0,100,3230.358903
-100.0,100,3232.119016
-100.0,100,3233.432982
-93.0,100,3234.757674
-100.0,100,3236.03925
-100.0,100,3237.588643
-40.0,100,3239.27084
-33.0,100,3241.111557
-21.0,100,3242.367632
-64.0,100,3243.74222
-3.0,100,3245.083473
-50.0,100,3246.576064
-100.0,100,3248.209481
-100.0,100,3249.843516
-100.0,100,3251.247871
-100.0,100,3252.723179
-20.0,100,3254.271321
-100.0,100,3255.808966
-100.0,100,3257.278999
-100.0,100,3258.833631
-22.0,100,3260.389457
-100.0,100,3261.87882
-100.0,100,3263.340481
-47.0,100,3264.931546
-100.0,100,3266.499963
-100.0,100,3268.073002
-100.0,100,3269.484425
-100.0,100,3271.074715
-100.0,100,3272.673075
-100.0,100,3274.304492
-100.0,100,3275.74766
-100.0,100,3277.293838
-37.0,100,3278.935063
-100.0,100,3280.553807
-7.0,100,3282.074616
-1.0,100,3283.618873
-100.0,100,3285.271306
-100.0,100,3286.781365
-6.0,100,3288.143506
-100.0,100,3289.477368
0.0,100,3290.937553
-28.0,100,3292.586374
-78.0,100,3294.257596
-100.0,100,3296.073432
-100.0,100,3297.592967
-100.0,100,3299.030841
-15.0,100,3300.762223
-100.0,100,3302.372329
-3.0,100,3303.965275
-16.0,100,3305.440141
-100.0,100,3306.790434
-100.0,100,3308.147201
-63.0,100,3309.738778
-16.0,100,3311.477633
-100.0,100,3313.057261
-100.0,100,3314.513873
-1.0,100,3316.041478
-46.0,100,3317.633829
-99.0,100,3319.207299
-100.0,100,3320.809948
-10.0,100,3322.421716
-6.0,100,3323.989206
-89.0,100,3325.385869
-24.0,100,3327.016772
-100.0,100,3328.630771
-4.0,100,3330.255092
-100.0,100,3331.8945
-87.0,100,3333.431251
-100.0,100,3334.973375
-100.0,100,3336.436823
-100.0,100,3338.200304
-100.0,100,3339.807586
-100.0,100,3341.398599
-3.0,100,3342.963739
-3.0,100,3344.376831
-94.0,100,3345.955892
-38.0,100,3347.589438
-99.0,100,3349.265509
-12.0,100,3350.64322
-100.0,100,3351.912943
-12.0,100,3353.19836
-3.0,100,3354.804428
-100.0,100,3356.522615
-78.0,100,3358.152445
-100.0,100,3359.745344
-5.0,100,3361.325022
-70.0,100,3362.71023
-34.0,100,3364.284853
-78.0,100,3365.888158
-100.0,100,3367.54144
-28.0,100,3369.089378
-100.0,100,3370.617547
-100.0,100,3372.175329
-42.0,100,3373.681763
-100.0,100,3375.231606
-100.0,100,3377.036287
-100.0,100,3378.686455
-5.0,100,3380.32337
-61.0,100,3381.942388
-100.0,100,3383.58636
-11.0,100,3385.254864
-100.0,100,3386.936761
-25.0,100,3388.50615
-100.0,100,3390.067192
-100.0,100,3391.637217
-100.0,100,3393.261778
-22.0,100,3395.053839
-99.0,100,3396.722029
-100.0,100,3398.252716
-100.0,100,3399.685217
-100.0,100,3401.222961
-91.0,100,3402.84566
-3.0,100,3404.474144
-100.0,100,3406.048202
-100.0,100,3407.358519
-21.0,100,3408.62695
-30.0,100,3410.112737
-17.0,100,3411.75512
-100.0,100,3413.440011
-100.0,100,3415.019141
-12.0,100,3416.599771
-22.0,100,3418.063538
-100.0,100,3419.572519
-14.0,100,3421.204446
-100.0,100,3422.878623
-100.0,100,3424.485387
-100.0,100,3425.99788
-100.0,100,3427.483165
-45.0,100,3429.129328
-64.0,100,3430.845721
-100.0,100,3432.457429
-5.0,100,3434.011265
-100.0,100,3435.56165
-100.0,100,3437.169746
-8.0,100,3438.600445
-100.0,100,3440.149943
-100.0,100,3441.746813
-100.0,100,3443.363994
-20.0,100,3444.922597
-100.0,100,3446.489491
-100.0,100,3448.062534
-15.0,100,3449.697659
-99.0,100,3451.231311
-100.0,100,3452.766279
-39.0,100,3454.322702
-100.0,100,3455.759338
-100.0,100,3457.335172
-21.0,100,3459.187902
-17.0,100,3460.884339
-79.0,100,3462.517264
-100.0,100,3463.927195
-6.0,100,3465.403135
-69.0,100,3467.026181
-20.0,100,3468.693135
-24.0,100,3470.081794
-100.0,100,3471.357492
-100.0,100,3472.838955
-100.0,100,3474.626399
-100.0,100,3476.283523
-2.0,100,3477.876173
-37.0,100,3479.416878
-100.0,100,3480.888726
-100.0,100,3482.408355
-100.0,100,3483.995948
-100.0,100,3485.591642
-29.0,100,3487.248425
-100.0,100,3488.826521
-40.0,100,3490.396842
-100.0,100,3491.982652
-100.0,100,3493.591597
-100.0,100,3495.044355
-1.0,100,3496.565996
-74.0,100,3498.135082
-58.0,100,3499.718603
-100.0,100,3501.303981
0.0,100,3502.915894
-18.0,100,3504.525193
-36.0,100,3506.121924
-100.0,100,3507.441594
-41.0,100,3508.74654
-100.0,100,3510.163168
-100.0,100,3511.811167
-100.0,100,3513.539446
-43.0,100,3515.12316
0.0,100,3516.680657
-7.0,100,3518.275823
-100.0,100,3519.892471
-6.0,100,3521.314976
-100.0,100,3522.867614
-100.0,100,3524.465295
-17.0,100,3525.793146
-100.0,100,3527.22372
-100.0,100,3528.824887
-37.0,100,3530.454924
-99.0,100,3532.034101
-100.0,100,3533.570743
-100.0,100,3535.120316
-100.0,100,3536.746607
-100.0,100,3538.32601
-100.0,100,3539.928623
-12.0,100,3541.528264
-19.0,100,3543.135999
-100.0,100,3544.684996
-2.0,100,3546.31057
-15.0,100,3547.927758
-100.0,100,3549.570803
-100.0,100,3551.128055
-41.0,100,3552.677507
-100.0,100,3554.209882
-100.0,100,3555.844132
-20.0,100,3557.407015
-100.0,100,3559.026869
-100.0,100,3560.627783
-100.0,100,3562.200044
-100.0,100,3563.635897
-64.0,100,3565.292657
-100.0,100,3566.906742
-47.0,100,3568.52027
-100.0,100,3570.068853
-45.0,100,3571.634431
-100.0,100,3573.191126
-100.0,100,3574.943584
-100.0,100,3576.628905
-40.0,100,3578.221411
-8.0,100,3579.777766
-100.0,100,3581.273295
-100.0,100,3582.869951
-23.0,100,3584.541991
-100.0,100,3586.14985
-88.0,100,3587.739795
-100.0,100,3589.120704
-100.0,100,3590.393087
-22.0,100,3591.995914
-16.0,100,3593.88517
-17.0,100,3595.513989
-100.0,100,3597.225201
-3.0,100,3598.889262
-100.0,100,3600.488379
-100.0,100,3602.08307
-100.0,100,3603.684145
-100.0,100,3605.268907
-2.0,100,3606.889348
-15.0,100,3608.466786
-16.0,100,3610.035703
-100.0,100,3611.643314
-20.0,100,3613.284132
-38.0,100,3614.808064
-20.0,100,3616.240021
-62.0,100,3617.785161
-100.0,100,3619.415337
-19.0,100,3620.922951
-7.0,100,3622.516941
-100.0,100,3624.041612
-14.0,100,3625.406128
-2.0,100,3626.772142
-100.0,100,3628.428382
-100.0,100,3630.158266
-28.0,100,3631.829522
-24.0,100,3633.452465
-13.0,100,3635.016329
-100.0,100,3636.672845
-15.0,100,3638.316883
-100.0,100,3640.038918
-50.0,100,3641.814799
-10.0,100,3643.394686
-100.0,100,3644.97558
-12.0,100,3646.454684
-100.0,100,3647.959387
-62.0,100,3649.539287
-100.0,100,3651.151999
-100.0,100,3652.695884
-38.0,100,3654.247197
-32.0,100,3655.820144
-100.0,100,3657.477013
0.0,100,3659.096062
-82.0,100,3660.641802
-90.0,100,3662.122004
-5.0,100,3663.65083
-27.0,100,3665.334885
-100.0,100,3666.938402
-100.0,100,3668.63383
-100.0,100,3670.25547
-39.0,100,3671.792843
-100.0,100,3673.385098
-100.0,100,3675.000172
-100.0,100,3676.688248
-65.0,100,3678.281112
-100.0,100,3679.770341
-100.0,100,3681.223089
-18.0,100,3682.74669
-100.0,100,3684.265423
-17.0,100,3685.92031
-100.0,100,3687.525655
-100.0,100,3689.373848
-5.0,100,3690.885679
-13.0,100,3692.344615
-18.0,100,3693.98418
-100.0,100,3695.65136
-100.0,100,3697.119153
-100.0,100,3698.587034
-100.0,100,3700.187726
-95.0,100,3701.810855
-78.0,100,3703.420833
-100.0,100,3705.0054
-100.0,100,3706.544048
-100.0,100,3708.136586
-100.0,100,3709.610935
-100.0,100,3711.105371
-100.0,100,3712.733501
-100.0,100,3714.441023
-1.0,100,3715.988046
-26.0,100,3717.570716
-20.0,100,3719.139428
-11.0,100,3720.804803
-100.0,100,3722.442746
-3.0,100,3724.026781
-100.0,100,3725.585298
-100.0,100,3727.202265
-100.0,100,3728.794232
-8.0,100,3730.396296
-2.0,100,3732.051893
-100.0,100,3733.648642
-30.0,100,3735.091224
-100.0,100,3736.365286
-18.0,100,3737.938554
-24.0,100,3739.622985
-100.0,100,3741.350025
-44.0,100,3742.888942
-100.0,100,3744.434485
-33.0,100,3746.065948
-100.0,100,3747.816022
-100.0,100,3749.569112
-100.0,100,3751.302294
-2.0,100,3752.895716
-100.0,100,3754.188586
-100.0,100,3755.68467
-100.0,100,3757.43703
-100.0,100,3759.07941
-100.0,100,3760.662414
-28.0,100,3762.244998
-60.0,100,3763.800104
-100.0,100,3765.408243
-27.0,100,3767.068528
-100.0,100,3768.676608
-100.0,100,3770.239789
-32.0,100,3771.880836
-100.0,100,3773.331058
-30.0,100,3774.990408
-97.0,100,3776.710062
-100.0,100,3778.399168
-100.0,100,3780.032687
-7.0,100,3781.646174
-100.0,100,3783.218277
-35.0,100,3784.909808
-31.0,100,3786.568761
-55.0,100,3788.221026
-100.0,100,3789.886635
-100.0,100,3791.20782
-100.0,100,3792.813336
-100.0,100,3794.488944
-100.0,100,3796.150112
-21.0,100,3797.77183
-100.0,100,3799.145374
-100.0,100,3800.439346
-100.0,100,3801.836287
-100.0,100,3803.504171
-100.0,100,3805.251217
-100.0,100,3806.925262
-100.0,100,3808.581047
0.0,100,3810.187193
-23.0,100,3811.807474
-5.0,100,3813.448796
-100.0,100,3815.227854
-100.0,100,3816.953429
-100.0,100,3818.326936
-100.0,100,3819.738595
-98.0,100,3821.475495
-100.0,100,3823.148456
-1.0,100,3824.808343
-100.0,100,3826.667752
-68.0,100,3828.252794
-80.0,100,3829.915365
-2.0,100,3831.548309
-100.0,100,3833.268494
-100.0,100,3834.928989
-100.0,100,3836.494061
0.0,100,3837.915667
-100.0,100,3839.456967
-100.0,100,3841.085477
-100.0,100,3842.700366
-100.0,100,3844.296807
-100.0,100,3845.854883
-4.0,100,3847.420587
-24.0,100,3849.034705
-20.0,100,3850.629695
-19.0,100,3852.246905
-100.0,100,3853.798522
-40.0,100,3855.119457
-100.0,100,3856.576876
-15.0,100,3858.011713
-100.0,100,3859.649316
-18.0,100,3861.307903
-100.0,100,3862.869307
-38.0,100,3864.421857
-26.0,100,3865.978656
-5.0,100,3867.60891
-100.0,100,3869.20173
-100.0,100,3870.859915
-100.0,100,3872.39472
-35.0,100,3873.984222
-15.0,100,3875.5796
-100.0,100,3877.164978
-4.0,100,3878.774228
-16.0,100,3880.500088
-25.0,100,3882.085568
-24.0,100,3883.637383
-13.0,100,3885.246628
-100.0,100,3886.89598
-12.0,100,3888.535068
-100.0,100,3890.078963
-100.0,100,3891.629408
-100.0,100,3893.212291
-100.0,100,3894.802298
-62.0,100,3896.383203
-100.0,100,3898.01754
-2.0,100,3899.511865
-44.0,100,3901.04886
-45.0,100,3902.638847
-47.0,100,3904.24605
-100.0,100,3905.896914
-46.0,100,3907.530242
-4.0,100,3909.097294
-63.0,100,3910.643496
-2.0,100,3912.246766
-16.0,100,3913.90026
-100.0,100,3915.513888
-100.0,100,3917.118961
-100.0,100,3918.436417
-100.0,100,3919.86361
-91.0,100,3921.214705
-18.0,100,3922.823404
-100.0,100,3924.479387
-4.0,100,3926.113275
-100.0,100,3927.3733
-100.0,100,3928.683111
-100.0,100,3930.082298
-99.0,100,3931.749777
-18.0,100,3933.366781
-4.0,100,3934.939295
-20.0,100,3936.551986
-100.0,100,3938.006262
-100.0,100,3939.498974
-8.0,100,3941.140665
-100.0,100,3942.813125
-4.0,100,3944.456241
-100.0,100,3945.991279
-100.0,100,3947.399535
-43.0,100,3949.07689
-100.0,100,3950.832885
-92.0,100,3952.461142
-27.0,100,3954.028475
-100.0,100,3955.580342
-2.0,100,3957.023112
-30.0,100,3958.651909
-100.0,100,3960.273344
-100.0,100,3961.912721
-100.0,100,3963.344399
-15.0,100,3964.940587
-3.0,100,3966.56155
-22.0,100,3968.209207
-79.0,100,3969.829684
-99.0,100,3971.436074
-100.0,100,3973.00208
-100.0,100,3974.595846
-100.0,100,3976.344599
-98.0,100,3977.99922
-22.0,100,3979.697819
-100.0,100,3981.274383
-5.0,100,3982.678708
-18.0,100,3984.244033
-100.0,100,3985.846303
-100.0,100,3987.536581
-97.0,100,3989.28397
-12.0,100,3990.879161
-100.0,100,3992.446533
-38.0,100,3994.051638
-100.0,100,3995.646134
-17.0,100,3997.257255
-95.0,100,3998.825907
-100.0,100,4000.436337
-100.0,100,4001.988846
-12.0,100,4003.564832
-100.0,100,4005.190723
-93.0,100,4006.856054
-100.0,100,4008.353436
-11.0,100,4009.991627
-100.0,100,4011.681023
-3.0,100,4013.348081
-100.0,100,4014.976155
-100.0,100,4016.583649
-45.0,100,4018.143075
-100.0,100,4019.762802
-100.0,100,4021.182735
-22.0,100,4022.627169
-100.0,100,4024.267956
0.0,100,4025.725858
-21.0,100,4027.281726
-2.0,100,4028.885669
-48.0,100,4030.487493
-2.0,100,4032.17241
-100.0,100,4033.789791
-36.0,100,4035.408415
-100.0,100,4037.010931
-14.0,100,4038.61258
-100.0,100,4040.184705
-100.0,100,4041.769214
-1.0,100,4043.344715
-100.0,100,4044.899474
-100.0,100,4046.469446
-95.0,100,4048.166907
-100.0,100,4049.846723
-100.0,100,4051.631282
-29.0,100,4053.266386
-100.0,100,4054.904409
-100.0,100,4056.527251
-2.0,100,4058.173612
-100.0,100,4059.831824
-100.0,100,4061.462963
-100.0,100,4063.11047
-56.0,100,4064.787429
-11.0,100,4066.426496
-53.0,100,4068.079834
-89.0,100,4069.882372
0.0,100,4071.583305
-95.0,100,4073.208263
-100.0,100,4074.814062
-100.0,100,4076.393499
-57.0,100,4078.006576
-9.0,100,4079.63838
-100.0,100,4081.291712
-95.0,100,4082.907747
-15.0,100,4084.228585
-100.0,100,4085.601002
-2.0,100,4087.373577
-49.0,100,4089.06514
-100.0,100,4090.773729
-2.0,100,4092.208944
-100.0,100,4093.472548
-84.0,100,4094.810391
-16.0,100,4096.403966
-100.0,100,4098.008802
-23.0,100,4099.646736
-68.0,100,4101.073826
-48.0,100,4102.365729
-100.0,100,4104.041383
-4.0,100,4105.712367
-74.0,100,4107.389072
-11.0,100,4109.174484
-100.0,100,4110.77029
-6.0,100,4112.385198
-29.0,100,4113.994366
-18.0,100,4115.701386
-100.0,100,4117.322348
-100.0,100,4118.934364
-100.0,100,4120.500721
-40.0,100,4122.11379
-14.0,100,4123.749027
-100.0,100,4125.40837
-100.0,100,4127.041889
-100.0,100,4128.631109
-50.0,100,4130.038356
-100.0,100,4131.638166
-34.0,100,4133.286756
-4.0,100,4134.93584
-100.0,100,4136.513318
-100.0,100,4138.061691
-41.0,100,4139.615521
-94.0,100,4141.224812
-2.0,100,4142.657235
-27.0,100,4144.255551
-30.0,100,4145.887193
-100.0,100,4147.496961
-25.0,100,4148.982595
-100.0,100,4150.453653
-100.0,100,4152.086741
-97.0,100,4153.765531
-100.0,100,4155.196934
-100.0,100,4156.459754
-100.0,100,4157.764284
-19.0,100,4159.241319
-100.0,100,4160.925757
-100.0,100,4162.522321
-87.0,100,4164.020082
-100.0,100,4165.445034
-8.0,100,4167.047222
-2.0,100,4168.655571
-7.0,100,4170.305663
-99.0,100,4172.018999
-11.0,100,4173.609101
-100.0,100,4175.157483
-12.0,100,4176.721085
-6.0,100,4178.338047
-100.0,100,4179.946848
-100.0,100,4181.535639
-100.0,100,4183.089849
-12.0,100,4184.717539
-50.0,100,4186.298728
-100.0,100,4187.747196
0.0,100,4189.459438
-55.0,100,4191.117918
-100.0,100,4192.500752
-100.0,100,4193.861109
-100.0,100,4195.456078
-100.0,100,4197.089651
-100.0,100,4198.723959
-96.0,100,4200.194011
-100.0,100,4201.615735
-13.0,100,4203.311282
-43.0,100,4204.933353
-8.0,100,4206.801219
-26.0,100,4208.397749
-100.0,100,4209.790611
-3.0,100,4211.251359
-77.0,100,4212.841862
-26.0,100,4214.493239
-100.0,100,4216.160847
-11.0,100,4217.762993
-18.0,100,4219.341257
-56.0,100,4220.898451
-39.0,100,4222.520942
-100.0,100,4224.102503
-100.0,100,4225.726558
-1.0,100,4227.189599
-100.0,100,4228.665372
-100.0,100,4230.196439
-100.0,100,4231.649097
-30.0,100,4233.261751
-100.0,100,4234.898902
-64.0,100,4236.47135
-100.0,100,4238.03252
-100.0,100,4239.735238
-95.0,100,4241.370268
-65.0,100,4242.959707
-83.0,100,4244.623549
-100.0,100,4246.156244
-100.0,100,4247.584217
-100.0,100,4249.152363
-100.0,100,4250.738185
-100.0,100,4252.347085
-28.0,100,4254.049039
-15.0,100,4255.453248
-3.0,100,4256.826229
-100.0,100,4258.376531
-23.0,100,4259.998027
-33.0,100,4261.608462
-56.0,100,4263.195444
-91.0,100,4264.529924
-100.0,100,4265.947721
-100.0,100,4267.44698
-100.0,100,4268.938239
-100.0,100,4270.517113
-26.0,100,4272.129452
-100.0,100,4273.439753
-100.0,100,4274.731175
-100.0,100,4276.08979
-100.0,100,4277.643323
-29.0,100,4279.266081
-58.0,100,4280.856322
-49.0,100,4282.440194
-26.0,100,4284.077592
-100.0,100,4285.565725
-30.0,100,4287.119507
-96.0,100,4288.768818
-100.0,100,4290.568913
-18.0,100,4292.283362
-100.0,100,4293.90665
-100.0,100,4295.584879
-28.0,100,4297.3022
-100.0,100,4299.146203
-100.0,100,4300.837424
-100.0,100,4302.456551
-42.0,100,4304.089816
-50.0,100,4305.784875
-100.0,100,4307.4897
-2.0,100,4309.153092
-100.0,100,4310.778683
-32.0,100,4312.393912
-13.0,100,4314.035033
-100.0,100,4315.691412
-1.0,100,4317.451204
-100.0,100,4318.879046
-100.0,100,4320.136193
-100.0,100,4321.52267
-61.0,100,4323.073961
-29.0,100,4324.748139
-14.0,100,4326.440705
-19.0,100,4328.122892
-100.0,100,4329.801837
-100.0,100,4331.153416
-97.0,100,4332.722487
-18.0,100,4334.417738
-79.0,100,4336.118502
-100.0,100,4337.699307
-100.0,100,4339.321981
-45.0,100,4340.727549
-100.0,100,4342.346302
-100.0,100,4344.096626
-100.0,100,4345.739341
-100.0,100,4347.297287
-2.0,100,4348.891019
-46.0,100,4350.39828
-100.0,100,4351.860181
-100.0,100,4353.499362
-15.0,100,4355.141903
-6.0,100,4356.612572
-14.0,100,4358.093864
-37.0,100,4359.69903
-4.0,100,4361.357892
-2.0,100,4362.958157
-61.0,100,4364.517735
-3.0,100,4366.189809
-100.0,100,4367.961637
-54.0,100,4369.564232
-100.0,100,4371.172356
-12.0,100,4372.81372
-100.0,100,4374.441254
-35.0,100,4376.094665
-22.0,100,4377.659597
-58.0,100,4379.22789
-48.0,100,4380.888314
-100.0,100,4382.469757
-45.0,100,4384.045599
-8.0,100,4385.603949
-7.0,100,4387.218367
-100.0,100,4388.823352
-39.0,100,4390.42988
-100.0,100,4391.996368
-100.0,100,4393.594433
-100.0,100,4395.143362
-20.0,100,4396.745402
-100.0,100,4398.343007
-100.0,100,4399.963013
-100.0,100,4401.500713
-100.0,100,4402.969903
-100.0,100,4404.480623
-34.0,100,4406.119132
-100.0,100,4407.747836
-100.0,100,4409.358118
-100.0,100,4410.918379
-11.0,100,4412.504772
0.0,100,4414.109412
-100.0,100,4415.708915
-100.0,100,4417.307287
-61.0,100,4418.913756
-100.0,100,4420.488999
-100.0,100,4421.891832
-1.0,100,4423.426506
-100.0,100,4425.099784
-11.0,100,4426.878855
-100.0,100,4428.469705
-100.0,100,4430.050351
-16.0,100,4431.654807
-100.0,100,4433.271768
-100.0,100,4434.851371
-100.0,100,4436.447582
-100.0,100,4438.041207
-100.0,100,4439.605217
-24.0,100,4441.169729
-3.0,100,4442.771511
-30.0,100,4444.421547
-39.0,100,4446.024935
-2.0,100,4447.619417
-78.0,100,4448.911053
-100.0,100,4450.440805
-8.0,100,4452.111988
-10.0,100,4453.708705
-100.0,100,4455.277374
-100.0,100,4456.896313
-100.0,100,4458.445184
-100.0,100,4460.045516
-12.0,100,4461.710523
-68.0,100,4463.355776
-50.0,100,4464.932484
-100.0,100,4466.408172
-100.0,100,4467.914904
-58.0,100,4469.593343
-100.0,100,4471.190092
-54.0,100,4472.817467
-100.0,100,4474.378436
-31.0,100,4475.970116
-100.0,100,4477.560904
0.0,100,4479.192193
-16.0,100,4480.818262
-100.0,100,4482.754302
-100.0,100,4484.176558
-5.0,100,4485.434684
-2.0,100,4487.192964
0.0,100,4488.844434
-100.0,100,4490.474365
-1.0,100,4491.876296
-100.0,100,4493.296374
-100.0,100,4494.916354
-100.0,100,4496.677863
-100.0,100,4498.382295
-21.0,100,4500.002268
-15.0,100,4501.619236
-24.0,100,4503.005291
-9.0,100,4504.385976
-23.0,100,4506.05799
-12.0,100,4507.784178
-40.0,100,4509.418441
-100.0,100,4511.029861
-100.0,100,4512.593751
-100.0,100,4514.193483
0.0,100,4515.844362
0.0,100,4517.464119
-22.0,100,4519.032801
-71.0,100,4520.634006
-23.0,100,4522.208953
-50.0,100,4523.805174
-100.0,100,4525.453832
-22.0,100,4527.068214
-69.0,100,4528.588265
-100.0,100,4530.031222
-91.0,100,4531.711769
-2.0,100,4533.482469
-100.0,100,4535.10281
-16.0,100,4536.77963
-100.0,100,4538.419126
-100.0,100,4540.081784
-25.0,100,4541.731915
-22.0,100,4543.339042
-100.0,100,4544.927831
-100.0,100,4546.463442
-14.0,100,4547.840022
-33.0,100,4549.419458
-2.0,100,4551.126108
-32.0,100,4553.020118
-14.0,100,4554.81145
-100.0,100,4556.374529
-100.0,100,4557.832754
-100.0,100,4559.399788
-100.0,100,4560.979024
-100.0,100,4562.583622
-15.0,100,4564.170436
-100.0,100,4565.779038
-49.0,100,4567.333082
-79.0,100,4568.91397
-21.0,100,4570.525753
-76.0,100,4572.16134
-52.0,100,4573.766229
-29.0,100,4575.332746
-100.0,100,4576.923085
-24.0,100,4578.606756
-100.0,100,4580.311007
-15.0,100,4581.982947
-18.0,100,4583.637974
-36.0,100,4585.230562
-14.0,100,4586.757583
-97.0,100,4588.201708
-100.0,100,4589.824548
-38.0,100,4591.509842
-2.0,100,4592.912845
-100.0,100,4594.45824
-100.0,100,4596.098783
-100.0,100,4597.768307
-100.0,100,4599.413532
-100.0,100,4601.160232
-100.0,100,4602.784085
-96.0,100,4604.372497
-33.0,100,4605.892653
-100.0,100,4607.375858
-73.0,100,4609.055042
-18.0,100,4610.928461
-12.0,100,4612.299659
-100.0,100,4613.596523
-100.0,100,4615.082574
-100.0,100,4616.573502
-22.0,100,4618.242241
-100.0,100,4619.966855
-100.0,100,4621.542582
-100.0,100,4623.185537
-100.0,100,4624.792317
-16.0,100,4626.437971
-100.0,100,4628.052285
-25.0,100,4629.675677
0.0,100,4631.253901
-21.0,100,4632.92421
-89.0,100,4634.631859
-10.0,100,4636.354753
-17.0,100,4637.961772
-100.0,100,4639.543764
-100.0,100,4641.144194
-13.0,100,4642.816672
-95.0,100,4644.417094
-97.0,100,4646.069932
-100.0,100,4647.736363
-100.0,100,4649.402659
-33.0,100,4651.051502
-55.0,100,4652.703623
-86.0,100,4654.455402
-100.0,100,4656.174621
-29.0,100,4657.578514
-100.0,100,4658.839321
-17.0,100,4660.153162
-28.0,100,4661.737346
-2.0,100,4663.507507
-100.0,100,4665.255477
-100.0,100,4666.8021
-100.0,100,4668.379613
-100.0,100,4669.796911
-100.0,100,4671.352551
-2.0,100,4672.992132
-45.0,100,4674.716172
-100.0,100,4676.082511
-100.0,100,4677.353721
-100.0,100,4678.663322
-30.0,100,4680.424387
-13.0,100,4682.083675
-12.0,100,4683.738508
-100.0,100,4685.29625
-45.0,100,4686.878928
-10.0,100,4688.480034
-100.0,100,4690.101091
-100.0,100,4691.740033
-85.0,100,4693.375258
-100.0,100,4694.778783
-33.0,100,4696.304297
-55.0,100,4697.912325
-100.0,100,4699.719146
-30.0,100,4701.332783
-3.0,100,4702.937191
-100.0,100,4704.48395
-100.0,100,4706.060379
-13.0,100,4707.694003
-90.0,100,4709.56758
-100.0,100,4711.204562
-100.0,100,4712.607404
-100.0,100,4713.999913
-59.0,100,4715.612498
-2.0,100,4717.269424
-81.0,100,4718.896323
-100.0,100,4720.540075
-100.0,100,4722.104435
-100.0,100,4723.650065
-2.0,100,4725.279805
-100.0,100,4726.881435
-17.0,100,4728.534951
-100.0,100,4730.101209
-100.0,100,4731.71025
-97.0,100,4733.161215
-100.0,100,4734.635037
-100.0,100,4736.250857
-48.0,100,4737.921717
-100.0,100,4739.523116
-100.0,100,4741.07073
-100.0,100,4742.635022
-14.0,100,4744.279496
-39.0,100,4745.89575
-15.0,100,4747.51481
-95.0,100,4749.147111
-70.0,100,4750.762018
-100.0,100,4752.345744
-100.0,100,4753.971555
-68.0,100,4755.596783
-15.0,100,4757.253831
-100.0,100,4758.828186
-93.0,100,4760.39768
-14.0,100,4762.001169
-100.0,100,4763.617427
-4.0,100,4765.215794
-100.0,100,4766.785858
-72.0,100,4768.242598
-16.0,100,4769.566688
-100.0,100,4771.185113
-100.0,100,4772.803339
-1.0,100,4774.431384
-27.0,100,4776.032028
-4.0,100,4777.398127
-100.0,100,4778.964981
-10.0,100,4780.612509
0.0,100,4782.225727
-100.0,100,4783.797959
-100.0,100,4785.196502
-9.0,100,4786.554988
-10.0,100,4788.234211
-21.0,100,4789.893858
0.0,100,4791.690122
-100.0,100,4793.381771
-100.0,100,4794.795114
-100.0,100,4796.249789
-100.0,100,4797.84012
-8.0,100,4799.427166
-4.0,100,4801.058099
-100.0,100,4802.630929
-100.0,100,4804.17877
-1.0,100,4805.757058
-6.0,100,4807.423596
-44.0,100,4809.070839
-37.0,100,4810.678648
-100.0,100,4812.221801
-100.0,100,4813.812463
-52.0,100,4815.394178
-23.0,100,4816.969177
-42.0,100,4818.565641
-65.0,100,4820.198364
-100.0,100,4821.820945
0.0,100,4823.359782
-100.0,100,4824.838599
-100.0,100,4826.509229
-100.0,100,4828.18676
-5.0,100,4829.587186
-100.0,100,4830.920109
-4.0,100,4832.289493
-13.0,100,4833.881628
-68.0,100,4835.568827
-33.0,100,4837.178042
-12.0,100,4838.720253
-100.0,100,4840.200062
-100.0,100,4841.779491
-12.0,100,4843.367497
-100.0,100,4844.707117
-3.0,100,4846.302181
-87.0,100,4847.605914
-47.0,100,4848.980634
-34.0,100,4850.390681
-100.0,100,4852.229406
-100.0,100,4854.029698
-14.0,100,4855.701538
-45.0,100,4857.310322
-100.0,100,4858.835374
-30.0,100,4860.365317
-1.0,100,4861.962533
-98.0,100,4863.627318
-100.0,100,4865.320474
-9.0,100,4867.006979
-28.0,100,4868.676636
-12.0,100,4870.347702
-100.0,100,4871.981688
-79.0,100,4873.401296
-100.0,100,4874.811613
-33.0,100,4876.206578
-18.0,100,4877.829993
-1.0,100,4879.761894
