#{"t_start": 1787311566.162663, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-86.0,100,9114.240523
-100.0,100,9115.91029
-100.0,100,9117.617945
-100.0,100,9119.336208
-100.0,100,9121.034766
-100.0,100,9123.166678
-100.0,100,9124.914374
-48.0,100,9126.752615
-30.0,100,9128.578046
-100.0,100,9130.237014
-3.0,100,9131.888795
-100.0,100,9133.539698
0.0,100,9135.205517
-2.0,100,9136.854084
-100.0,100,9138.501719
-26.0,100,9140.176128
-100.0,100,9141.816038
-100.0,100,9143.493776
-57.0,100,9145.219657
-100.0,100,9147.000207
-42.0,100,9148.409878
-83.0,100,9149.827503
-100.0,100,9151.554911
-100.0,100,9153.316899
-32.0,100,9155.053936
-1.0,100,9156.727442
-100.0,100,9158.334581
-89.0,100,9160.064183
-100.0,100,9161.790414
-100.0,100,9163.519536
-100.0,100,9165.191873
-74.0,100,9166.89364
-100.0,100,9168.634176
-100.0,100,9170.304306
-100.0,100,9171.969139
-35.0,100,9173.666909
-98.0,100,9175.307519
-48.0,100,9176.931302
-50.0,100,9178.705615
-100.0,100,9180.391649
-56.0,100,9182.12937
-100.0,100,9183.772689
-100.0,100,9185.546547
-100.0,100,9187.23352
-41.0,100,9188.936521
0.0,100,9190.606175
-100.0,100,9192.28029
-76.0,100,9193.995093
-100.0,100,9195.658477
-100.0,100,9197.335557
-100.0,100,9199.002683
-29.0,100,9200.690847
-98.0,100,9202.291601
-5.0,100,9203.62905
-10.0,100,9205.404407
-100.0,100,9207.15747
-100.0,100,9208.900859
-100.0,100,9210.540617
-25.0,100,9212.186615
-13.0,100,9213.917104
-100.0,100,9215.554613
-3.0,100,9217.234951
-100.0,100,9218.935023
-100.0,100,9220.597769
-100.0,100,9222.248554
-14.0,100,9223.91356
-100.0,100,9225.595563
-10.0,100,9227.309917
-61.0,100,9228.779191
-22.0,100,9230.10923
-46.0,100,9231.825289
-100.0,100,9233.563543
-7.0,100,9235.350579
-60.0,100,9237.044837
-100.0,100,9238.735168
-100.0,100,9240.454354
-43.0,100,9242.13433
-6.0,100,9243.823422
-100.0,100,9245.466383
-5.0,100,9247.113425
-12.0,100,9248.752192
-100.0,100,9250.409073
-11.0,100,9252.08982
-1.0,100,9253.985495
-100.0,100,9255.631543
-4.0,100,9257.247336
-100.0,100,9258.8816
-24.0,100,9260.594953
-100.0,100,9262.283609
-40.0,100,9263.934221
-5.0,100,9265.548643
-85.0,100,9267.216771
-3.0,100,9268.899787
0.0,100,9270.566674
-2.0,100,9272.230083
-18.0,100,9273.867941
-32.0,100,9275.443753
-100.0,100,9277.151466
-100.0,100,9278.815102
-100.0,100,9280.623134
-96.0,100,9282.236331
-100.0,100,9283.553687
-35.0,100,9284.949069
-100.0,100,9286.609767
-52.0,100,9288.277283
-2.0,100,9289.978341
-12.0,100,9291.599127
-2.0,100,9293.22687
-100.0,100,9294.871003
-100.0,100,9296.531547
-34.0,100,9298.221728
-45.0,100,9299.930896
-100.0,100,9301.539149
-7.0,100,9303.172189
-25.0,100,9304.837438
-37.0,100,9306.546496
-100.0,100,9308.237459
-100.0,100,9309.902235
-76.0,100,9311.570808
-3.0,100,9313.232554
-100.0,100,9314.870768
-100.0,100,9316.533004
-37.0,100,9318.215196
-100.0,100,9319.890393
-100.0,100,9321.494144
-100.0,100,9323.150265
-33.0,100,9324.846351
-100.0,100,9326.57733
-100.0,100,9328.014335
-2.0,100,9329.359423
-100.0,100,9330.750664
-100.0,100,9332.364908
0.0,100,9334.029624
-100.0,100,9335.492366
-13.0,100,9337.145217
-40.0,100,9338.827255
-100.0,100,9340.229426
-100.0,100,9341.862444
-100.0,100,9343.56376
-6.0,100,9345.250313
-100.0,100,9346.789456
-37.0,100,9348.096282
-45.0,100,9349.634519
-100.0,100,9351.310729
-100.0,100,9352.963396
-100.0,100,9354.543715
-100.0,100,9356.142809
-100.0,100,9357.748113
-100.0,100,9359.194599
-100.0,100,9360.844842
-10.0,100,9362.500246
-100.0,100,9364.128742
-99.0,100,9365.713078
-100.0,100,9367.329783
-4.0,100,9369.010418
-100.0,100,9370.694208
-93.0,100,9372.325474
-100.0,100,9373.946094
-92.0,100,9375.56856
-100.0,100,9377.25622
-9.0,100,9378.91242
-14.0,100,9380.56789
-91.0,100,9382.170816
-59.0,100,9383.835967
-6.0,100,9385.472139
-84.0,100,9387.103374
-36.0,100,9388.857728
0.0,100,9390.500111
-13.0,100,9391.906628
-1.0,100,9393.429003
-100.0,100,9395.071389
-49.0,100,9396.781011
-11.0,100,9398.454336
-100.0,100,9400.02929
-100.0,100,9401.60863
-100.0,100,9402.970797
-1.0,100,9404.643545
-27.0,100,9406.322593
-100.0,100,9407.950811
-9.0,100,9409.626349
-1.0,100,9411.236048
-100.0,100,9412.901919
-15.0,100,9414.67918
-7.0,100,9416.385275
-100.0,100,9417.988524
-100.0,100,9419.574361
-100.0,100,9421.17155
-4.0,100,9422.884147
-5.0,100,9424.553025
-100.0,100,9426.457652
-100.0,100,9428.162117
-100.0,100,9429.799994
-100.0,100,9431.435141
-25.0,100,9433.086991
-10.0,100,9434.756448
-100.0,100,9436.401574
-100.0,100,9438.042168
-98.0,100,9439.699604
-96.0,100,9441.363201
-39.0,100,9443.056679
-100.0,100,9444.655997
-30.0,100,9446.251837
-4.0,100,9447.886557
-98.0,100,9449.568658
-5.0,100,9451.46966
-100.0,100,9453.176527
-21.0,100,9454.777941
-31.0,100,9456.232768
-6.0,100,9457.760297
-56.0,100,9459.403041
-10.0,100,9461.074255
-100.0,100,9462.72568
-100.0,100,9464.327791
-86.0,100,9465.825878
-100.0,100,9467.321903
-100.0,100,9469.069837
-36.0,100,9470.774801
-6.0,100,9472.441064
-6.0,100,9474.073557
-100.0,100,9475.759781
-100.0,100,9477.552815
-100.0,100,9479.284604
-100.0,100,9480.928852
-10.0,100,9482.603396
-24.0,100,9484.216321
-17.0,100,9485.943158
-100.0,100,9487.586477
-46.0,100,9489.256643
-100.0,100,9491.088788
-100.0,100,9492.75074
-42.0,100,9494.399779
-100.0,100,9496.091763
-54.0,100,9497.802334
-15.0,100,9499.460608
-18.0,100,9501.075021
-69.0,100,9502.733266
-1.0,100,9504.406974
-5.0,100,9506.087221
0.0,100,9507.754446
-100.0,100,9509.420988
-100.0,100,9511.107491
-11.0,100,9512.76819
-13.0,100,9514.462262
-100.0,100,9516.223245
-100.0,100,9517.892169
-43.0,100,9519.483598
-42.0,100,9520.870065
-100.0,100,9522.539603
-100.0,100,9524.254624
-15.0,100,9526.133959
-32.0,100,9527.775701
-100.0,100,9529.471477
-10.0,100,9531.158537
-100.0,100,9532.940706
-100.0,100,9534.898851
-100.0,100,9538.181636
-32.0,100,9539.929258
-14.0,100,9541.624507
-100.0,100,9543.433185
-100.0,100,9545.282735
-36.0,100,9547.028522
-100.0,100,9548.724604
-100.0,100,9550.442345
-94.0,100,9552.180465
-3.0,100,9554.109998
-12.0,100,9555.806231
-4.0,100,9557.37868
-4.0,100,9558.794152
-100.0,100,9560.469825
-29.0,100,9562.139014
-1.0,100,9563.817157
-100.0,100,9565.524795
0.0,100,9566.94097
-18.0,100,9568.464765
-100.0,100,9570.225805
-3.0,100,9571.942974
-3.0,100,9573.4509
-30.0,100,9574.754308
-100.0,100,9576.137998
-38.0,100,9577.774162
-100.0,100,9579.504068
-49.0,100,9581.227459
-3.0,100,9582.929905
-6.0,100,9584.606465
-100.0,100,9586.255713
-86.0,100,9587.739737
-100.0,100,9589.505099
-100.0,100,9591.204978
-100.0,100,9592.855221
-19.0,100,9594.487618
-59.0,100,9596.119023
-40.0,100,9597.801627
-100.0,100,9599.455461
-100.0,100,9601.070465
-43.0,100,9602.84584
-100.0,100,9604.502
-100.0,100,9606.21111
-98.0,100,9607.915799
-100.0,100,9609.594293
-2.0,100,9611.297751
-100.0,100,9612.935613
-99.0,100,9614.66082
-9.0,100,9616.357053
-100.0,100,9618.061036
-75.0,100,9619.563701
-2.0,100,9620.897085
-24.0,100,9622.464427
-27.0,100,9624.25049
-5.0,100,9625.992338
-72.0,100,9627.752328
-27.0,100,9629.421078
-100.0,100,9631.073979
-7.0,100,9632.770334
-7.0,100,9634.437507
-39.0,100,9636.084624
-100.0,100,9637.941522
-17.0,100,9639.358056
-2.0,100,9640.901606
-4.0,100,9642.599527
-21.0,100,9644.29415
-100.0,100,9645.91726
-100.0,100,9647.522318
-16.0,100,9649.176244
-15.0,100,9650.882082
-11.0,100,9652.538108
-100.0,100,9654.22569
-100.0,100,9655.81567
-100.0,100,9657.438765
-100.0,100,9659.250261
-1.0,100,9660.935373
-9.0,100,9662.621638
-2.0,100,9664.304453
-100.0,100,9665.964236
-33.0,100,9667.613788
-99.0,100,9669.285551
-38.0,100,9670.991549
-93.0,100,9672.692951
-6.0,100,9674.353525
-14.0,100,9675.995304
-89.0,100,9677.736319
-43.0,100,9679.453521
-71.0,100,9681.130041
-69.0,100,9682.79931
-8.0,100,9684.485067
-9.0,100,9686.163866
-100.0,100,9687.819167
-90.0,100,9689.490881
-6.0,100,9691.147903
-100.0,100,9692.747156
-100.0,100,9694.398396
-6.0,100,9696.10194
-100.0,100,9697.797627
-100.0,100,9699.311523
-100.0,100,9700.634331
-2.0,100,9702.063232
-100.0,100,9703.544426
-86.0,100,9705.205352
-100.0,100,9706.891257
-100.0,100,9708.522429
-100.0,100,9710.217403
-100.0,100,9711.902926
-100.0,100,9713.588269
-100.0,100,9715.290067
-21.0,100,9717.006788
-32.0,100,9718.514761
-4.0,100,9720.200355
-100.0,100,9721.906669
-4.0,100,9723.687247
-100.0,100,9725.535747
-100.0,100,9727.187848
-1.0,100,9728.837748
-100.0,100,9730.53641
-100.0,100,9732.254999
-74.0,100,9733.992698
-100.0,100,9735.696687
-38.0,100,9737.240294
-13.0,100,9738.738955
-100.0,100,9740.589028
-100.0,100,9742.308767
-95.0,100,9744.029134
-100.0,100,9745.615055
-10.0,100,9746.976545
-100.0,100,9748.448161
-55.0,100,9750.242818
-100.0,100,9751.967641
-8.0,100,9753.671867
-86.0,100,9755.372327
-100.0,100,9757.075046
-100.0,100,9758.706502
-100.0,100,9760.475061
-2.0,100,9762.297478
-33.0,100,9764.037232
-6.0,100,9765.721096
-100.0,100,9767.396271
-100.0,100,9769.117344
-12.0,100,9770.912711
-100.0,100,9772.58361
-100.0,100,9774.247301
-4.0,100,9775.890772
-14.0,100,9777.557353
-6.0,100,9779.255147
-100.0,100,9780.925862
-69.0,100,9782.541262
-100.0,100,9784.185648
-100.0,100,9785.993545
-2.0,100,9787.66257
-94.0,100,9789.348208
-100.0,100,9791.040642
-100.0,100,9792.665012
-11.0,100,9794.313836
-24.0,100,9795.97955
-100.0,100,9797.697144
-27.0,100,9799.429561
-100.0,100,9801.09557
-100.0,100,9802.756863
-33.0,100,9804.614474
-100.0,100,9806.31487
-44.0,100,9807.990404
-100.0,100,9809.625616
-38.0,100,9811.270176
-100.0,100,9812.906172
-3.0,100,9814.555398
-100.0,100,9816.312903
-100.0,100,9818.022768
-26.0,100,9819.74402
-21.0,100,9821.409922
-1.0,100,9823.085441
-3.0,100,9824.808281
-5.0,100,9826.440775
-3.0,100,9828.085242
-21.0,100,9829.719433
-1.0,100,9831.441428
-14.0,100,9833.142424
-15.0,100,9834.879336
-100.0,100,9836.511388
-4.0,100,9838.190922
-42.0,100,9839.800908
-100.0,100,9841.505853
-69.0,100,9843.178381
0.0,100,9844.925761
-54.0,100,9846.644366
-51.0,100,9848.307913
-72.0,100,9850.002457
-15.0,100,9851.750368
-100.0,100,9853.458711
-82.0,100,9855.137362
-100.0,100,9856.763403
-28.0,100,9858.31089
-16.0,100,9860.011132
-17.0,100,9861.814389
-22.0,100,9863.557868
-100.0,100,9865.492417
-1.0,100,9867.232503
-94.0,100,9868.999342
-14.0,100,9870.754
-2.0,100,9872.46383
-23.0,100,9874.010433
0.0,100,9875.362514
-100.0,100,9877.032238
-99.0,100,9878.775168
-24.0,100,9880.502622
-100.0,100,9882.143456
-35.0,100,9883.755958
-46.0,100,9885.460848
-39.0,100,9887.126202
-17.0,100,9888.859875
-100.0,100,9890.539053
-100.0,100,9892.226598
-51.0,100,9893.890902
-100.0,100,9895.562796
-100.0,100,9897.226851
-4.0,100,9898.94086
-100.0,100,9900.592167
-100.0,100,9902.19054
-44.0,100,9903.821585
-2.0,100,9905.499952
-95.0,100,9907.223258
-15.0,100,9908.863703
-100.0,100,9910.497839
-100.0,100,9912.141556
-100.0,100,9913.858315
-6.0,100,9915.543681
-100.0,100,9917.221326
-100.0,100,9918.952281
-100.0,100,9920.440657
0.0,100,9921.933647
-100.0,100,9923.605897
0.0,100,9925.344834
-100.0,100,9926.875429
-100.0,100,9928.186267
-35.0,100,9929.621488
-100.0,100,9931.19017
-97.0,100,9932.953689
-100.0,100,9934.841524
-4.0,100,9936.530238
-2.0,100,9938.206624
-100.0,100,9939.881391
-100.0,100,9941.552074
-27.0,100,9943.239405
-100.0,100,9944.909343
-8.0,100,9946.591021
-10.0,100,9948.258988
-16.0,100,9950.037112
-100.0,100,9951.898555
-100.0,100,9953.587576
-1.0,100,9955.762651
-10.0,100,9957.473501
-43.0,100,9959.214371
-100.0,100,9960.901565
-27.0,100,9962.587924
-41.0,100,9964.290308
-59.0,100,9965.955146
-97.0,100,9967.677113
0.0,100,9969.365606
-100.0,100,9971.041186
-100.0,100,9972.749622
-32.0,100,9974.38921
-33.0,100,9976.070305
-20.0,100,9977.7729
-100.0,100,9979.479075
-28.0,100,9980.982602
-56.0,100,9982.292718
-100.0,100,9983.655691
-100.0,100,9985.201455
-100.0,100,9986.944086
-40.0,100,9988.656108
-90.0,100,9990.174114
-27.0,100,9991.552963
-100.0,100,9993.194643
-100.0,100,9994.908031
-5.0,100,9996.679934
-100.0,100,9998.395295
-100.0,100,9999.972733
-14.0,100,10001.30948
-7.0,100,10003.029887
-11.0,100,10004.787866
-22.0,100,10006.458294
-17.0,100,10008.113472
-100.0,100,10009.786769
-100.0,100,10011.458083
-70.0,100,10013.153276
-33.0,100,10014.834171
-100.0,100,10016.48228
-100.0,100,10018.192148
-100.0,100,10019.801137
-3.0,100,10021.473888
-12.0,100,10023.14017
-19.0,100,10024.854161
-2.0,100,10026.556284
-100.0,100,10028.194166
-13.0,100,10029.82186
-6.0,100,10031.507116
-81.0,100,10033.19932
-100.0,100,10034.873842
-48.0,100,10036.554913
-10.0,100,10038.277751
-100.0,100,10040.069822
-100.0,100,10041.840778
-4.0,100,10043.531779
-5.0,100,10045.052244
-10.0,100,10046.477783
-13.0,100,10048.183162
-44.0,100,10049.867605
0.0,100,10051.606699
-100.0,100,10053.063365
-10.0,100,10054.530808
-18.0,100,10056.236665
-5.0,100,10057.94808
-80.0,100,10059.638813
-90.0,100,10061.322971
-100.0,100,10062.997813
-24.0,100,10064.734819
-100.0,100,10066.457104
-100.0,100,10068.153073
-56.0,100,10069.875911
-8.0,100,10071.585489
-20.0,100,10073.261426
-100.0,100,10074.95024
-100.0,100,10076.63496
-100.0,100,10078.488685
-34.0,100,10080.235288
-33.0,100,10081.95153
-1.0,100,10083.680341
-4.0,100,10085.4493
-7.0,100,10087.160685
-99.0,100,10088.917168
-9.0,100,10090.618667
-100.0,100,10092.292157
-100.0,100,10094.044222
-100.0,100,10095.758943
-100.0,100,10097.530711
-19.0,100,10098.999837
-12.0,100,10100.484224
-100.0,100,10102.075175
-100.0,100,10103.760315
-100.0,100,10105.52247
-40.0,100,10107.080147
-18.0,100,10108.40846
-8.0,100,10109.894138
-17.0,100,10111.571097
-11.0,100,10113.327424
-84.0,100,10115.076708
-27.0,100,10116.650119
-100.0,100,10118.056215
-26.0,100,10119.740848
0.0,100,10121.495694
-100.0,100,10123.237344
-100.0,100,10124.976032
-3.0,100,10126.69608
-74.0,100,10128.436106
-24.0,100,10130.305092
-100.0,100,10132.125238
-100.0,100,10133.879611
-59.0,100,10135.61006
-12.0,100,10137.322122
-100.0,100,10139.094448
-4.0,100,10140.806902
-100.0,100,10142.522704
-11.0,100,10144.237
-41.0,100,10145.97396
-22.0,100,10147.703362
-26.0,100,10149.458034
-37.0,100,10151.210537
-100.0,100,10152.980259
-18.0,100,10154.662444
-17.0,100,10156.346971
-4.0,100,10158.075365
-1.0,100,10159.880234
-100.0,100,10161.726663
-100.0,100,10163.432558
-100.0,100,10165.135412
-34.0,100,10166.848825
-99.0,100,10168.57189
-100.0,100,10170.313652
-14.0,100,10172.039005
-100.0,100,10173.774305
-100.0,100,10175.3596
-100.0,100,10177.037791
-100.0,100,10178.738882
-11.0,100,10180.465307
-22.0,100,10182.152455
-2.0,100,10183.769575
-43.0,100,10185.469264
-100.0,100,10187.177057
-25.0,100,10188.916478
-100.0,100,10190.60418
-77.0,100,10192.278573
0.0,100,10193.967351
-100.0,100,10195.631189
-50.0,100,10197.273015
-89.0,100,10198.932423
-36.0,100,10200.664703
-8.0,100,10202.582488
-100.0,100,10204.288868
-8.0,100,10205.965066
-34.0,100,10207.685724
-12.0,100,10209.345026
-7.0,100,10211.002822
-8.0,100,10212.748943
-49.0,100,10214.508866
-9.0,100,10216.232074
-14.0,100,10217.859639
-25.0,100,10219.378911
-26.0,100,10220.821657
-9.0,100,10222.538353
-38.0,100,10224.397774
-3.0,100,10226.128153
-45.0,100,10227.728058
-100.0,100,10229.222285
-100.0,100,10230.859625
-100.0,100,10232.6808
-37.0,100,10234.500934
-7.0,100,10236.186372
-35.0,100,10237.618666
-100.0,100,10239.048027
-3.0,100,10240.843326
-56.0,100,10242.589359
-34.0,100,10244.295529
-14.0,100,10245.962301
-11.0,100,10247.637956
-100.0,100,10249.342234
-51.0,100,10251.004387
-45.0,100,10252.856863
-100.0,100,10254.630485
-14.0,100,10256.315137
-100.0,100,10258.053553
-1.0,100,10259.789942
-13.0,100,10261.540287
-32.0,100,10263.220528
-100.0,100,10264.895606
-39.0,100,10266.549739
-14.0,100,10268.243866
-82.0,100,10269.963063
-100.0,100,10271.578148
-2.0,100,10273.185523
-41.0,100,10274.88203
-36.0,100,10276.687215
-33.0,100,10278.396424
-3.0,100,10280.054915
-38.0,100,10281.614505
-100.0,100,10283.194902
-2.0,100,10284.904135
-81.0,100,10286.614626
-40.0,100,10288.320048
-86.0,100,10289.901315
-100.0,100,10291.412812
-100.0,100,10292.893398
-100.0,100,10294.759759
-99.0,100,10296.702752
-9.0,100,10298.366743
-42.0,100,10299.838227
-57.0,100,10301.359038
-100.0,100,10303.02401
-11.0,100,10304.728428
-100.0,100,10306.450379
-100.0,100,10308.143461
-100.0,100,10309.794444
-11.0,100,10311.507509
-100.0,100,10313.379937
-100.0,100,10315.129531
-100.0,100,10316.821497
-100.0,100,10318.515479
0.0,100,10320.199227
-34.0,100,10322.086879
-3.0,100,10323.836436
-23.0,100,10325.524258
-5.0,100,10327.20167
-95.0,100,10328.93968
-100.0,100,10330.650929
-2.0,100,10332.333476
-87.0,100,10334.177828
-100.0,100,10335.881502
-6.0,100,10337.567044
-25.0,100,10339.358358
-29.0,100,10341.008081
-41.0,100,10342.841047
-51.0,100,10344.411677
-56.0,100,10345.812413
-100.0,100,10347.457964
-87.0,100,10349.157272
-50.0,100,10350.937787
-20.0,100,10352.496286
-100.0,100,10353.824211
-12.0,100,10355.356983
-29.0,100,10357.025927
-100.0,100,10358.693604
-100.0,100,10360.441551
-8.0,100,10362.17517
-17.0,100,10363.941487
-100.0,100,10365.6223
-91.0,100,10367.436039
-49.0,100,10369.138366
-2.0,100,10370.826703
-20.0,100,10372.490731
-70.0,100,10374.091241
-69.0,100,10377.489296
-4.0,100,10379.280263
-2.0,100,10380.966224
-100.0,100,10382.643102
-100.0,100,10384.422915
-14.0,100,10386.123312
-12.0,100,10387.811754
-100.0,100,10389.479892
-27.0,100,10391.158973
-100.0,100,10392.855416
-100.0,100,10394.625205
-2.0,100,10396.33023
-9.0,100,10397.999984
-98.0,100,10399.65929
-5.0,100,10401.323911
-2.0,100,10403.020076
-100.0,100,10404.80849
-100.0,100,10406.370538
-100.0,100,10407.760567
-9.0,100,10409.187446
-100.0,100,10410.685852
-2.0,100,10412.459435
-2.0,100,10414.139503
-94.0,100,10415.80189
-48.0,100,10417.555955
-2.0,100,10419.231463
-100.0,100,10421.027052
-3.0,100,10422.77722
-9.0,100,10424.540355
-90.0,100,10426.094909
-100.0,100,10427.529575
-100.0,100,10429.140955
-100.0,100,10430.886125
-7.0,100,10432.616759
-83.0,100,10434.296082
-2.0,100,10435.969883
-14.0,100,10437.760596
-100.0,100,10439.441531
-1.0,100,10441.280022
-10.0,100,10442.992532
-100.0,100,10444.712886
-100.0,100,10446.372063
-13.0,100,10448.043908
-93.0,100,10449.721662
-100.0,100,10451.435227
-100.0,100,10453.231337
-5.0,100,10455.073663
-2.0,100,10456.779629
-68.0,100,10458.536787
-45.0,100,10460.237526
-66.0,100,10461.90407
-100.0,100,10463.563626
-12.0,100,10465.287617
-96.0,100,10467.022054
-100.0,100,10468.726338
-100.0,100,10470.33919
-2.0,100,10472.002804
-24.0,100,10473.561469
-31.0,100,10475.290658
-100.0,100,10477.025775
-100.0,100,10478.772236
-100.0,100,10480.403576
-1.0,100,10482.037923
-16.0,100,10483.714996
-100.0,100,10485.482787
-98.0,100,10487.192747
-4.0,100,10488.899072
-100.0,100,10490.592274
-11.0,100,10492.300437
-100.0,100,10494.056615
-100.0,100,10495.753851
-36.0,100,10497.443756
-100.0,100,10499.274592
-13.0,100,10500.969692
-73.0,100,10502.673288
-33.0,100,10504.349217
-100.0,100,10506.049434
-100.0,100,10507.758705
-100.0,100,10509.451377
-11.0,100,10511.141041
-53.0,100,10512.884408
-44.0,100,10514.625777
0.0,100,10516.30276
-26.0,100,10517.971443
-6.0,100,10519.700912
-25.0,100,10521.585503
-100.0,100,10523.35631
-20.0,100,10525.162018
-12.0,100,10526.862606
-2.0,100,10528.531376
-18.0,100,10530.382246
-100.0,100,10532.092613
-8.0,100,10533.808908
0.0,100,10535.310513
-100.0,100,10536.817219
-24.0,100,10538.49738
-100.0,100,10540.269092
-100.0,100,10542.232662
-26.0,100,10543.985648
-100.0,100,10545.717655
-10.0,100,10547.43115
-34.0,100,10549.334744
-33.0,100,10551.05342
-10.0,100,10552.769978
-100.0,100,10554.53764
0.0,100,10556.264757
-100.0,100,10558.089868
-100.0,100,10559.946823
-96.0,100,10561.641585
-22.0,100,10563.299187
-38.0,100,10564.941138
-11.0,100,10566.796205
-100.0,100,10568.601206
-64.0,100,10570.333098
-97.0,100,10571.980321
-3.0,100,10573.646146
-100.0,100,10575.327003
-29.0,100,10576.997376
-2.0,100,10578.737755
-3.0,100,10580.419157
-100.0,100,10582.06971
-6.0,100,10583.716322
-34.0,100,10585.380274
-100.0,100,10587.070582
-12.0,100,10588.859501
-29.0,100,10590.489184
-14.0,100,10592.156523
-100.0,100,10593.85146
-100.0,100,10595.612823
-100.0,100,10597.316056
-100.0,100,10599.049215
-100.0,100,10600.70797
-25.0,100,10602.383332
-100.0,100,10604.066253
-5.0,100,10605.788376
-33.0,100,10607.481616
-21.0,100,10609.215022
-85.0,100,10610.923314
-100.0,100,10612.624679
-100.0,100,10614.516853
-100.0,100,10616.233246
-100.0,100,10617.896571
-32.0,100,10619.546163
-8.0,100,10621.368484
-6.0,100,10623.094776
-30.0,100,10624.795979
-14.0,100,10626.473983
-64.0,100,10628.147617
-48.0,100,10629.896791
-2.0,100,10631.581371
-4.0,100,10633.260648
-100.0,100,10634.916561
-97.0,100,10636.631778
-9.0,100,10638.296266
-9.0,100,10639.947357
-4.0,100,10641.616159
-33.0,100,10643.269209
0.0,100,10644.774989
-100.0,100,10646.084298
-100.0,100,10647.696608
-100.0,100,10649.442921
-100.0,100,10651.330822
-100.0,100,10653.147515
-100.0,100,10654.848787
-100.0,100,10656.570685
-100.0,100,10658.297419
-100.0,100,10659.963323
-100.0,100,10661.609873
-100.0,100,10663.327422
-63.0,100,10664.832643
-11.0,100,10666.443442
-14.0,100,10668.165741
-12.0,100,10669.909428
-45.0,100,10671.581379
-100.0,100,10673.260509
-28.0,100,10674.984543
-2.0,100,10676.69813
-4.0,100,10678.46235
-10.0,100,10680.130049
-67.0,100,10681.86486
-63.0,100,10683.679274
-69.0,100,10685.462031
-53.0,100,10687.263414
-100.0,100,10688.938994
-56.0,100,10690.625031
-1.0,100,10692.28055
-100.0,100,10693.977156
-100.0,100,10695.694966
-15.0,100,10697.412275
-100.0,100,10699.104499
-10.0,100,10700.792029
-13.0,100,10702.504359
-16.0,100,10704.285141
-100.0,100,10706.014746
-29.0,100,10707.730718
-1.0,100,10709.393956
-1.0,100,10711.127314
-30.0,100,10712.798192
-100.0,100,10714.469235
-15.0,100,10716.159693
-100.0,100,10717.73965
-5.0,100,10719.20229
-100.0,100,10720.9553
-6.0,100,10722.846339
-100.0,100,10724.544251
-64.0,100,10726.054516
-100.0,100,10727.386824
-100.0,100,10729.074207
-20.0,100,10730.862282
-56.0,100,10732.56581
-20.0,100,10734.257157
-100.0,100,10735.926543
-36.0,100,10737.606743
-100.0,100,10739.273361
-14.0,100,10740.961407
-45.0,100,10742.660236
-100.0,100,10744.418542
-16.0,100,10746.09884
-100.0,100,10747.82078
-100.0,100,10749.52344
-62.0,100,10751.4088
-100.0,100,10753.179047
-45.0,100,10754.83687
-8.0,100,10756.509444
-44.0,100,10758.24407
-100.0,100,10760.014604
-100.0,100,10761.68138
-100.0,100,10763.362025
-100.0,100,10765.10287
-13.0,100,10766.941733
-100.0,100,10768.841751
-100.0,100,10770.667144
-7.0,100,10772.376093
-2.0,100,10774.02681
-100.0,100,10775.710078
-81.0,100,10777.534497
-93.0,100,10779.291245
-1.0,100,10780.924341
-13.0,100,10782.560508
-14.0,100,10784.239891
-2.0,100,10786.039601
0.0,100,10787.729178
-21.0,100,10789.428491
-100.0,100,10791.054618
-1.0,100,10792.765496
-100.0,100,10794.480658
-100.0,100,10796.144199
-12.0,100,10797.808363
-10.0,100,10799.508153
-20.0,100,10801.205863
-50.0,100,10803.408211
-6.0,100,10805.137969
-100.0,100,10806.828357
-27.0,100,10808.478047
-43.0,100,10810.259569
-100.0,100,10811.976556
-11.0,100,10813.726991
-60.0,100,10815.404359
-8.0,100,10817.081026
-9.0,100,10818.759775
-16.0,100,10820.531561
-16.0,100,10822.285663
-100.0,100,10824.025292
-8.0,100,10825.620428
-100.0,100,10827.286234
-34.0,100,10828.947036
-100.0,100,10830.630213
-27.0,100,10832.303794
-100.0,100,10833.781847
-100.0,100,10835.248609
-100.0,100,10836.856413
-100.0,100,10838.542496
-61.0,100,10840.405131
-100.0,100,10841.886594
-100.0,100,10843.201228
-69.0,100,10844.778793
-100.0,100,10846.422658
-77.0,100,10848.132041
-100.0,100,10849.912183
-100.0,100,10851.672225
-100.0,100,10853.359188
-17.0,100,10855.037765
0.0,100,10856.742942
-100.0,100,10858.423529
-92.0,100,10860.120353
-92.0,100,10861.804187
-10.0,100,10863.463321
-100.0,100,10865.167447
-100.0,100,10866.995481
-16.0,100,10868.708378
-19.0,100,10870.386469
-17.0,100,10872.091857
-29.0,100,10873.947
-21.0,100,10875.659765
-100.0,100,10877.466729
-73.0,100,10879.194565
-28.0,100,10880.99953
-6.0,100,10882.708341
-21.0,100,10884.657302
-100.0,100,10886.428005
-19.0,100,10888.031506
-73.0,100,10889.479177
-100.0,100,10890.923943
-22.0,100,10892.873865
-100.0,100,10894.789689
-100.0,100,10896.428211
0.0,100,10897.803049
-4.0,100,10899.236823
-9.0,100,10900.942042
-100.0,100,10902.6423
-100.0,100,10904.460933
-100.0,100,10905.989286
-9.0,100,10907.394474
-11.0,100,10909.115288
-100.0,100,10910.887429
-34.0,100,10912.687467
-100.0,100,10914.41118
-81.0,100,10916.065712
-24.0,100,10917.704001
-36.0,100,10919.366022
